CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
40,90000,85,3.56,3.52,111.49,8.97,148.53,150.31,148.53,0.28,39.19,40.41,39.16,5,111.47,2310598,1.76,None
40,90000,85,3.56,3.5,111.69,8.95,147.71,145.11,147.76,0.29,39.06,38.68,39.03,5,111.68,2298919,1.75,None
40,90000,85,3.56,3.56,111.29,8.99,146.16,141.37,146.21,0.28,39.64,39.35,39.62,4,111.28,2306987,1.76,None
40,90000,85,3.56,3.39,111.68,8.95,144.95,142.43,145,0.29,37.9,38.02,37.88,5,111.67,2305468,1.75,None
40,90000,85,3.56,3.46,111.38,8.98,147.13,147.15,147.18,0.29,38.58,38.16,38.56,4,111.37,2309333,1.75,None
40,90000,85,3.56,3.55,111.31,8.98,144.29,137.14,144.35,0.28,39.51,38.45,39.49,4,111.29,2305690,1.76,None
40,90000,85,3.56,3.48,111.63,8.96,143.5,134.52,143.54,0.29,38.83,36.97,38.81,5,111.61,2317660,1.76,None
40,90000,85,3.56,3.57,111.27,8.99,149.98,153.25,150.02,0.28,39.74,40.22,39.71,6,111.26,2294769,1.75,None
50,90000,85,3.56,3.68,111.17,9,150.02,148.34,150.06,0.27,40.95,39.89,40.92,5,111.15,2302115,1.76,None
50,90000,85,4.45,4.46,110.36,9.06,160.68,156.62,160.72,0.22,49.26,48.82,49.19,5,110.35,2324742,1.83,None
50,90000,85,4.45,4.28,110.88,9.02,161.95,162.42,162,0.23,47.49,48.23,47.43,5,110.86,2331959,1.82,None
50,90000,85,4.45,4.41,110.76,9.03,163.23,161.81,163.27,0.23,48.88,49.32,48.82,5,110.74,2321673,1.82,None
50,90000,85,4.45,4.47,110.51,9.05,166.26,166.87,166.3,0.22,49.34,49.46,49.28,6,110.49,2319097,1.82,None
50,90000,85,4.45,4.51,110.27,9.07,160.93,158.59,160.97,0.22,49.73,50.35,49.66,6,110.26,2333757,1.84,None
50,90000,85,4.45,4.35,110.51,9.05,159.55,157.55,159.59,0.23,48.03,47.37,47.96,5,110.49,2330608,1.82,None
50,90000,85,4.45,4.38,110.46,9.05,164.08,166.01,164.12,0.23,48.34,48.44,48.26,6,110.44,2329214,1.82,None
50,90000,85,4.45,4.51,110.53,9.05,165.49,165.03,165.53,0.22,49.89,49.96,49.81,7,110.52,2329383,1.83,None
50,90000,85,4.45,4.41,110.52,9.05,159.67,157.52,159.71,0.23,48.76,47.96,48.68,5,110.5,2330583,1.83,None
60,90000,85,4.45,4.51,110.43,9.06,171.27,175.75,171.31,0.22,49.84,50.44,49.76,8,110.41,2324334,1.83,None
60,90000,85,5.34,5.21,110.03,9.09,189.85,195.9,189.88,0.19,57.31,59.23,57.19,7,110.01,2335400,1.88,None
60,90000,85,5.34,5.44,109.99,9.09,186.49,182.27,186.52,0.18,59.83,58.78,59.71,8,109.98,2343157,1.9,None
60,90000,85,5.34,5.29,109.86,9.1,183.59,179.75,183.63,0.19,58.13,57.17,58.02,7,109.84,2343174,1.89,None
60,90000,85,5.34,5.26,109.87,9.1,190.05,194.02,190.08,0.19,57.83,58.8,57.72,7,109.85,2341612,1.89,None
60,90000,85,5.34,5.4,109.81,9.11,184.01,181.21,184.04,0.19,59.28,60.16,59.16,7,109.8,2330566,1.88,None
60,90000,85,5.34,5.41,109.56,9.13,180.34,172.29,180.36,0.18,59.22,58.03,59.1,8,109.55,2353401,1.91,None
60,90000,85,5.34,5.37,109.97,9.09,189.45,188.59,189.48,0.19,59.07,59.15,58.96,8,109.95,2345650,1.9,None
60,90000,85,5.34,5.42,109.82,9.11,189.87,186.8,189.9,0.18,59.51,57.89,59.39,8,109.81,2346100,1.9,None
60,90000,85,5.34,5.29,110.14,9.08,184.08,182.09,184.11,0.19,58.23,58.58,58.11,7,110.12,2343395,1.89,None
70,90000,85,5.34,5.37,109.76,9.11,179.42,172.08,179.45,0.19,58.98,57.35,58.87,7,109.75,2340704,1.89,None
70,90000,85,6.23,6.38,109.25,9.15,228.5,226.95,228.53,0.16,69.64,70.12,69.49,8,109.23,2355852,1.97,None
70,90000,85,6.23,6.32,109.34,9.15,227.77,226.69,227.8,0.16,69.07,68.65,68.9,10,109.33,2354536,1.96,None
70,90000,85,6.23,6.06,109.26,9.15,220.08,222.5,220.1,0.17,66.2,66.91,66.04,9,109.25,2354813,1.95,None
70,90000,85,6.23,6.22,109.36,9.14,229.61,231.26,229.64,0.16,68.06,67.8,67.9,9,109.34,2355577,1.96,None
70,90000,85,6.23,6.17,109.46,9.14,231.57,237.59,231.6,0.16,67.48,69.36,67.33,8,109.45,2357371,1.96,None
70,90000,85,6.23,6.06,109.36,9.14,216.32,216.76,216.35,0.16,66.25,66.24,66.12,11,109.35,2350017,1.94,None
70,90000,85,6.23,6.2,109.38,9.14,226.92,227.51,226.95,0.16,67.79,66.87,67.64,9,109.36,2357822,1.96,None
70,90000,85,6.23,6.25,109.23,9.16,228.08,227.02,228.11,0.16,68.3,67.02,68.14,11,109.21,2364269,1.97,None
70,90000,85,6.23,5.98,109.4,9.14,215.87,220.18,215.89,0.17,65.39,67.43,65.24,8,109.38,2352787,1.94,None
80,90000,85,6.23,6.24,108.96,9.18,229.89,232.9,229.92,0.16,68.01,68.77,67.85,13,108.94,2353023,1.95,None
80,90000,85,7.12,7.22,108.49,9.22,294.25,290.64,294.27,0.14,78.29,77.92,78.1,16,108.47,2372788,2.03,None
80,90000,85,7.12,7.14,108.84,9.19,311.68,314.62,311.71,0.14,77.66,77.56,77.45,17,108.82,2376175,2.03,None
80,90000,85,7.12,7.31,108.68,9.2,300,294.16,300.02,0.14,79.48,79.33,79.27,12,108.66,2377185,2.04,None
80,90000,85,7.12,7.1,108.7,9.2,306.49,310.57,306.51,0.14,77.16,76.29,76.97,16,108.69,2376047,2.03,None
80,90000,85,7.12,6.89,108.72,9.2,261.89,257.48,261.91,0.15,74.92,74.32,74.75,13,108.7,2366461,2,None
80,90000,85,7.12,7.07,108.92,9.18,284.4,283.45,284.42,0.14,77.02,77.43,76.81,11,108.9,2367689,2.02,None
80,90000,85,7.12,7.02,108.61,9.21,281.89,281.37,281.92,0.14,76.28,76.02,76.09,14,108.59,2371201,2.02,None
80,90000,85,7.12,7.1,108.82,9.19,309.03,314.04,309.06,0.14,77.3,77.77,77.12,15,108.8,2370180,2.02,None
80,90000,85,7.12,7.07,108.79,9.19,298.19,300.58,298.21,0.14,76.93,77.2,76.61,16,108.77,2371034,2.02,None
90,90000,85,7.12,7.09,108.64,9.21,288.73,288.25,288.76,0.14,77.04,77.92,76.84,12,108.62,2373062,2.02,None
90,90000,85,8.01,8.07,108.42,9.22,526.62,532.48,526.64,0.12,87.44,88.02,87.05,19,108.4,2380117,2.09,None
90,90000,85,8.01,7.95,108.31,9.23,424.84,421.31,424.86,0.13,86.05,86.1,85.68,15,108.29,2383225,2.08,None
90,90000,85,8.01,8.01,108.56,9.21,447.51,443.71,447.52,0.12,86.92,87.22,86.67,18,108.55,2380969,2.08,None
90,90000,85,8.01,8.04,108.29,9.23,526.57,534.48,526.59,0.12,87.1,87.05,86.86,27,108.27,2383840,2.09,None
90,90000,85,8.01,7.97,108.4,9.23,435.83,433.57,435.85,0.13,86.4,87.15,86.15,15,108.38,2384229,2.08,None
90,90000,85,8.01,8.04,108.34,9.23,483.34,484.32,483.34,0.12,87.15,86.97,86.75,20,108.33,2382251,2.09,None
90,90000,85,8.01,7.87,108.64,9.2,467.62,475.43,467.64,0.13,85.48,86.16,85.24,16,108.62,2379386,2.07,None
90,90000,85,8.01,8.15,108.29,9.23,465.62,457.46,465.64,0.12,88.26,88.18,88,21,108.27,2385415,2.1,None
90,90000,85,8.01,8.01,108.24,9.24,491.91,497.23,491.93,0.12,86.72,86.13,86.48,23,108.22,2385967,2.09,None
100,90000,85,8.01,7.97,108.5,9.22,443.39,441.22,443.41,0.13,86.42,85.82,85.88,24,108.49,2380929,2.08,None
100,90000,85,8.9,8.78,108.14,9.25,968.37,959.93,968.39,0.11,94.9,94.75,94.47,37,108.13,2391018,2.14,None
100,90000,85,8.9,8.96,108.07,9.25,1197.24,1179.09,1197.26,0.11,96.78,96.75,96.33,39,108.06,2390710,2.15,None
100,90000,85,8.9,8.9,108,9.26,1065.88,1049.48,1065.9,0.11,96.14,95.61,95.21,41,107.98,2390426,2.14,None
100,90000,85,8.9,8.88,108.11,9.25,1113.7,1099,1113.72,0.11,96.03,96.07,95.59,37,108.09,2390404,2.14,None
100,90000,85,8.9,8.79,107.97,9.26,946.11,935.94,946.13,0.11,94.87,94.74,94.59,37,107.95,2389814,2.14,None
100,90000,85,8.9,8.77,108.22,9.24,1160.7,1163.15,1160.73,0.11,94.88,94.84,94.44,46,108.21,2391037,2.14,None
100,90000,85,8.9,8.89,108.24,9.24,1825.08,1836.31,1825.1,0.11,96.22,94.95,94.83,70,108.22,2390056,2.14,None
100,90000,85,8.9,8.74,108.27,9.24,972.62,966.78,972.64,0.11,94.61,94.4,94.16,32,108.25,2390535,2.14,None
100,90000,85,8.9,8.78,108.03,9.26,959.01,950.84,959.03,0.11,94.89,94.72,94.3,29,108.01,2389860,2.14,None
10,90000,85,8.9,8.77,108.06,9.25,1560.53,1584.46,1560.53,0.11,94.8,94.47,94.2,68,108.04,2389625,2.13,None
10,90000,90,0.89,0.96,120.95,8.27,130.49,153.5,130.67,1.05,11.55,13.09,11.62,2,120.93,2079090,1.41,None
10,90000,90,0.89,0.89,121.93,8.2,128.72,108.12,128.9,1.13,10.81,9.59,10.88,1,121.91,2106087,1.43,None
10,90000,90,0.89,0.92,120.25,8.32,126.97,125.57,127.17,1.08,11.08,11.21,11.17,2,120.22,2080654,1.41,None
10,90000,90,0.89,0.89,121.5,8.23,130.54,133.66,130.73,1.12,10.85,11.38,10.94,2,121.48,2059965,1.39,None
10,90000,90,0.89,0.93,121.21,8.25,129.26,104.27,129.44,1.07,11.31,9.2,11.4,2,121.19,2083440,1.42,None
10,90000,90,0.89,0.86,122.21,8.18,129.2,116.96,129.38,1.17,10.47,9.63,10.56,2,122.18,2082727,1.41,None
10,90000,90,0.89,0.94,120.69,8.29,131.11,155.22,131.27,1.06,11.32,12.43,11.4,3,120.66,2095880,1.43,None
10,90000,90,0.89,0.89,121.18,8.25,130.16,134.06,130.32,1.13,10.72,10.55,10.8,2,121.16,2058641,1.39,None
10,90000,90,0.89,0.87,122.19,8.18,129.17,111.87,129.39,1.15,10.65,9.18,10.73,2,122.16,2087498,1.42,None
20,90000,90,0.89,0.93,121.43,8.23,130.75,142.09,130.93,1.07,11.31,11.99,11.4,2,121.41,2107275,1.44,None
20,90000,90,1.78,1.76,115.57,8.65,130.52,121.79,130.61,0.57,20.3,19.88,20.34,3,115.56,2190429,1.55,None
20,90000,90,1.78,1.74,115.51,8.66,129.74,116.15,129.84,0.57,20.1,18.1,20.13,3,115.49,2216446,1.57,None
20,90000,90,1.78,1.82,115.09,8.69,134.44,149.39,134.53,0.55,20.98,22.12,21.02,3,115.08,2220919,1.58,None
20,90000,90,1.78,1.71,115.75,8.64,128.26,113.8,128.34,0.59,19.73,18.72,19.8,2,115.73,2195085,1.55,None
20,90000,90,1.78,1.83,115.06,8.69,130.35,131.15,130.46,0.55,21.07,21.29,21.12,3,115.04,2218274,1.58,None
20,90000,90,1.78,1.8,115.36,8.67,128.67,111.11,128.75,0.55,20.76,17.59,20.8,3,115.34,2215825,1.58,None
20,90000,90,1.78,1.73,115.41,8.66,132.75,147.86,132.85,0.58,19.93,21.96,19.96,4,115.39,2187724,1.55,None
20,90000,90,1.78,1.76,115.67,8.65,127.4,101.54,127.5,0.57,20.32,16.7,20.37,2,115.66,2200690,1.56,None
20,90000,90,1.78,1.85,115.06,8.69,131.5,137.09,131.59,0.54,21.25,22.34,21.29,3,115.04,2199965,1.57,None
30,90000,90,1.78,1.82,115.27,8.68,130.66,129.49,130.67,0.55,20.96,21.35,21.01,2,115.25,2197240,1.56,None
30,90000,90,2.67,2.72,112.84,8.86,137.36,135.21,137.43,0.37,30.64,30.26,30.65,3,112.82,2282279,1.69,None
30,90000,90,2.67,2.69,112.63,8.88,137.75,138.83,137.81,0.37,30.28,31.87,30.29,3,112.62,2255001,1.66,None
30,90000,90,2.67,2.65,113.03,8.85,137.41,135.06,137.48,0.38,29.99,30.24,30,4,113.01,2269178,1.67,None
30,90000,90,2.67,2.61,112.83,8.86,138.3,146.25,138.37,0.38,29.43,31.5,29.45,4,112.81,2276996,1.68,None
30,90000,90,2.67,2.76,112.58,8.88,135.52,126.77,135.58,0.36,31.04,29.29,31.03,3,112.57,2279013,1.69,None
30,90000,90,2.67,2.73,112.94,8.85,138.13,136.08,138.19,0.37,30.87,30.67,30.88,3,112.92,2287655,1.69,None
30,90000,90,2.67,2.66,112.94,8.85,138.7,140.62,138.77,0.38,30,30.49,30.01,4,112.92,2251309,1.66,None
30,90000,90,2.67,2.64,112.79,8.87,138.85,142.11,138.92,0.38,29.79,29.34,29.81,4,112.77,2281180,1.68,None
30,90000,90,2.67,2.71,113.04,8.85,140.95,151.86,141.02,0.37,30.65,32.15,30.66,5,113.02,2268777,1.68,None
40,90000,90,2.67,2.62,113.03,8.85,136.54,134.8,136.62,0.38,29.59,30.01,29.6,3,113.01,2269081,1.67,None
40,90000,90,3.56,3.53,111.51,8.97,144.27,138.97,144.34,0.28,39.36,38.76,39.34,4,111.5,2308749,1.76,None
40,90000,90,3.56,3.53,111.61,8.96,147.97,142.51,148.02,0.28,39.4,37.61,39.37,6,111.6,2300172,1.75,None
40,90000,90,3.56,3.64,111.53,8.97,153.66,160.32,153.67,0.27,40.61,41.32,40.58,6,111.51,2293874,1.75,None
40,90000,90,3.56,3.52,111.81,8.94,157.3,175.44,157.34,0.28,39.34,42.02,39.31,5,111.79,2298589,1.75,None
40,90000,90,3.56,3.58,111.57,8.96,150.35,150.47,150.4,0.28,39.92,38.8,39.9,5,111.55,2307170,1.76,None
40,90000,90,3.56,3.56,111.34,8.98,146.68,141.5,146.73,0.28,39.62,38.92,39.59,5,111.32,2298797,1.75,None
40,90000,90,3.56,3.62,111.53,8.97,152.47,160.44,152.53,0.28,40.37,41.78,40.34,4,111.52,2290953,1.75,None
40,90000,90,3.56,3.46,111.59,8.96,145.96,144.58,146.01,0.29,38.55,39,38.53,5,111.58,2307012,1.75,None
40,90000,90,3.56,3.57,111.5,8.97,146.89,143.92,146.94,0.28,39.75,39.9,39.72,4,111.49,2309291,1.76,None
50,90000,90,3.56,3.62,111.41,8.98,147.74,141.14,147.74,0.28,40.33,38.25,40.29,4,111.39,2303111,1.76,None
50,90000,90,4.45,4.46,110.77,9.03,166.67,168.83,166.72,0.22,49.4,49.66,49.32,7,110.76,2323830,1.83,None
50,90000,90,4.45,4.52,110.63,9.04,168.91,170.42,168.95,0.22,50,49.72,49.92,7,110.61,2337727,1.84,None
50,90000,90,4.45,4.4,110.55,9.05,165.22,167.15,165.25,0.23,48.68,48.88,48.61,6,110.53,2333791,1.83,None
50,90000,90,4.45,4.48,110.63,9.04,167.12,167.62,167.16,0.22,49.58,49.76,49.51,7,110.62,2334874,1.84,None
50,90000,90,4.45,4.54,110.55,9.05,169.33,172.71,169.37,0.22,50.23,50.81,50.16,9,110.54,2320694,1.83,None
50,90000,90,4.45,4.58,110.4,9.06,163.92,160.49,163.96,0.22,50.51,49.78,50.43,5,110.39,2326629,1.83,None
50,90000,90,4.45,4.45,110.63,9.04,161.94,160.92,161.98,0.22,49.23,49.79,49.15,5,110.62,2322568,1.82,None
50,90000,90,4.45,4.51,110.58,9.04,164.16,161.71,164.2,0.22,49.89,49.02,49.83,5,110.57,2327726,1.83,None
50,90000,90,4.45,4.43,110.45,9.05,162.77,161.99,162.81,0.23,48.91,47.84,48.84,6,110.43,2320010,1.82,None
60,90000,90,4.45,4.41,110.66,9.04,167.3,172.51,167.34,0.23,48.77,49.89,48.7,7,110.65,2317111,1.82,None
60,90000,90,5.34,5.12,110.06,9.09,180.61,181.22,180.65,0.2,56.33,57.07,56.22,7,110.04,2328017,1.87,None
60,90000,90,5.34,5.26,109.92,9.1,183.53,183.36,183.57,0.19,57.78,58.04,57.66,6,109.9,2342123,1.89,None
60,90000,90,5.34,5.22,110.08,9.08,179.36,174.91,179.4,0.19,57.43,57.24,57.32,7,110.07,2342195,1.89,None
60,90000,90,5.34,5.33,109.97,9.09,182.57,176.8,182.6,0.19,58.56,57.68,58.45,6,109.95,2338134,1.89,None
60,90000,90,5.34,5.35,109.78,9.11,184.57,181.26,184.61,0.19,58.7,57.67,58.6,7,109.77,2345752,1.9,None
60,90000,90,5.34,5.23,110.08,9.08,183.43,181.47,183.46,0.19,57.52,57.46,57.41,8,110.07,2340522,1.88,None
60,90000,90,5.34,5.42,109.89,9.1,187.6,185.47,187.63,0.18,59.56,59.19,59.45,6,109.87,2338193,1.89,None
60,90000,90,5.34,5.3,110.14,9.08,183.14,179.6,183.18,0.19,58.36,57.83,58.25,7,110.12,2348376,1.9,None
60,90000,90,5.34,5.22,109.76,9.11,178.52,173.87,178.55,0.19,57.26,56.92,57.15,6,109.75,2344349,1.89,None
70,90000,90,5.34,5.34,109.84,9.1,180.75,174.05,180.78,0.19,58.64,56.98,58.53,8,109.83,2342489,1.89,None
70,90000,90,6.23,6.19,109.32,9.15,232.23,237.83,232.26,0.16,67.71,69.09,67.55,11,109.31,2353494,1.95,None
70,90000,90,6.23,6.15,109.5,9.13,215.42,211.17,215.45,0.16,67.31,66.26,67.16,8,109.49,2352971,1.95,None
70,90000,90,6.23,6.13,109.31,9.15,227.03,231.94,227.06,0.16,67.04,68.17,66.89,10,109.29,2357202,1.95,None
70,90000,90,6.23,6.3,109.06,9.17,228.57,227.62,228.6,0.16,68.73,68.2,68.58,9,109.04,2363082,1.97,None
70,90000,90,6.23,6.38,109.19,9.16,221.62,215.97,221.65,0.16,69.7,69.02,69.53,10,109.17,2351392,1.96,None
70,90000,90,6.23,6.3,109.32,9.15,236.39,239.04,236.42,0.16,68.85,69.18,68.69,10,109.31,2361343,1.97,None
70,90000,90,6.23,6.46,109.14,9.16,235.15,232.98,235.18,0.15,70.54,69.64,70.37,8,109.12,2358236,1.97,None
70,90000,90,6.23,6.25,109.49,9.13,221.07,217.9,221.1,0.16,68.47,68.51,68.32,8,109.48,2352883,1.96,None
70,90000,90,6.23,6.29,109.39,9.14,233.81,235.4,233.84,0.16,68.77,68.92,68.6,11,109.38,2355458,1.96,None
80,90000,90,6.23,6.27,109.33,9.15,235.82,239.87,235.85,0.16,68.57,69.16,68.4,10,109.32,2351056,1.95,None
80,90000,90,7.12,7.11,108.8,9.19,292.72,292.42,292.74,0.14,77.37,77.54,77.06,15,108.78,2369594,2.02,None
80,90000,90,7.12,7.09,108.8,9.19,305.44,310.04,305.47,0.14,77.16,77.31,76.96,18,108.78,2363980,2.01,None
80,90000,90,7.12,6.88,109,9.17,258.99,253.97,259.01,0.15,75.03,73.8,74.84,11,108.98,2369720,2.01,None
80,90000,90,7.12,6.98,108.84,9.19,271.34,270.07,271.37,0.14,75.92,77.14,75.72,10,108.83,2364464,2.01,None
80,90000,90,7.12,7.12,108.76,9.19,286.39,283.51,286.41,0.14,77.47,76.9,77.29,11,108.75,2371090,2.02,None
80,90000,90,7.12,7.27,108.88,9.18,307.67,305.83,307.69,0.14,79.12,79.24,78.9,17,108.86,2367010,2.03,None
80,90000,90,7.12,7.24,108.76,9.19,289.43,283.32,289.45,0.14,78.71,78.55,78.51,12,108.75,2370443,2.03,None
80,90000,90,7.12,7.15,108.83,9.19,299.87,298.61,299.9,0.14,77.8,76.71,77.59,15,108.82,2368188,2.02,None
80,90000,90,7.12,7.02,109.13,9.16,309.55,316.32,309.57,0.14,76.64,77.56,76.44,13,109.11,2363702,2.01,None
90,90000,90,7.12,7.08,108.85,9.19,282.8,280.06,282.82,0.14,77.1,76.65,76.91,13,108.84,2361583,2.01,None
90,90000,90,8.01,7.96,108.34,9.23,420.45,416.06,420.47,0.13,86.2,86.48,85.97,18,108.32,2379334,2.08,None
90,90000,90,8.01,7.92,108.17,9.24,456.89,460.98,456.91,0.13,85.65,86.29,85.28,21,108.15,2381086,2.08,None
90,90000,90,8.01,7.79,108.42,9.22,464.84,477.08,464.86,0.13,84.49,84.98,84.13,21,108.4,2378845,2.07,None
90,90000,90,8.01,8.01,108.34,9.23,470.63,472.27,470.66,0.12,86.74,86.51,86.5,21,108.32,2383416,2.09,None
90,90000,90,8.01,7.91,108.45,9.22,393.19,386.01,393.22,0.13,85.79,85.85,85.41,15,108.44,2381653,2.08,None
90,90000,90,8.01,8.18,108.53,9.21,499.73,495.38,499.75,0.12,88.74,88.9,88.34,21,108.51,2379197,2.09,None
90,90000,90,8.01,8.04,108.47,9.22,422.29,414.6,422.31,0.12,87.24,87.06,87,18,108.45,2379883,2.09,None
90,90000,90,8.01,8.01,108.36,9.23,442.06,439.08,442.08,0.12,86.82,87.47,86.43,18,108.34,2379969,2.08,None
90,90000,90,8.01,7.85,108.63,9.21,395.85,391.02,395.87,0.13,85.22,84.45,84.98,15,108.61,2378448,2.07,None
100,90000,90,8.01,8.07,108.41,9.22,507.24,510.47,507.27,0.12,87.52,87.15,87.28,22,108.39,2384582,2.09,None
100,90000,90,8.9,8.92,108.08,9.25,1170.77,1154.44,1170.79,0.11,96.43,95.91,96.15,39,108.06,2389003,2.14,None
100,90000,90,8.9,8.94,108.08,9.25,1163.56,1144.41,1163.58,0.11,96.66,96.65,96.37,42,108.06,2389302,2.15,None
100,90000,90,8.9,9.01,108.06,9.25,1437.37,1418.47,1437.39,0.11,97.38,96.87,96.61,46,108.04,2390123,2.15,None
100,90000,90,8.9,8.88,108.12,9.25,958.7,939.54,958.72,0.11,95.96,96.1,95.67,31,108.1,2388008,2.14,None
100,90000,90,8.9,8.89,108.12,9.25,875.2,852.27,875.22,0.11,96.1,96.26,95.81,23,108.1,2388771,2.14,None
100,90000,90,8.9,8.97,108.07,9.25,1467.02,1453.89,1467.04,0.11,96.94,96.72,96.65,45,108.05,2390459,2.15,None
100,90000,90,8.9,8.91,108.29,9.23,1061.08,1039.84,1061.08,0.11,96.44,96.24,95.99,35,108.28,2390523,2.15,None
100,90000,90,8.9,8.72,108.16,9.25,912.85,906.53,912.87,0.11,94.35,94.11,93.92,35,108.14,2388910,2.13,None
100,90000,90,8.9,8.95,108.31,9.23,1956.64,1960.76,1956.66,0.11,96.91,97.07,96.61,61,108.3,2389930,2.15,None
10,90000,90,8.9,8.88,107.99,9.26,1009.08,992.48,1009.09,0.11,95.85,95.9,95.57,30,107.98,2389287,2.14,None
10,90000,95,0.89,0.94,121.54,8.23,131.08,132.51,131.28,1.07,11.4,11.9,11.47,2,121.52,2089556,1.42,None
10,90000,95,0.89,0.87,121.81,8.21,130.36,136.52,130.56,1.15,10.6,11.3,10.67,2,121.78,2038823,1.37,None
10,90000,95,0.89,0.92,121.65,8.22,129.59,127.07,129.77,1.08,11.23,11.19,11.3,2,121.63,2054820,1.39,None
10,90000,95,0.89,0.85,122.66,8.15,131.15,143.02,131.32,1.18,10.43,11.76,10.51,2,122.63,2071557,1.4,None
10,90000,95,0.89,0.9,121.31,8.24,128.22,105.33,128.44,1.11,10.9,9.09,10.97,2,121.29,2042800,1.38,None
10,90000,95,0.89,0.88,121.77,8.21,128.34,128.16,128.53,1.13,10.76,11.13,10.85,2,121.75,2072712,1.4,None
10,90000,95,0.89,0.88,123.02,8.13,130.46,122.1,130.48,1.13,10.85,10.01,10.91,2,122.99,2087996,1.42,None
10,90000,95,0.89,0.93,120.86,8.27,129.31,132.02,129.47,1.06,11.28,11.43,11.36,3,120.83,2101193,1.43,None
10,90000,95,0.89,0.93,121.73,8.21,129.75,130.04,129.93,1.07,11.28,10.79,11.37,2,121.7,2112664,1.44,None
20,90000,95,0.89,0.91,121.15,8.25,130.84,148,131.04,1.1,10.98,11.95,11.05,3,121.13,2053359,1.39,None
20,90000,95,1.78,1.78,115.67,8.64,130.19,122.63,130.3,0.56,20.63,19.72,20.67,3,115.65,2211214,1.57,None
20,90000,95,1.78,1.81,115.58,8.65,130.33,120.5,130.42,0.55,20.88,19.19,20.91,3,115.56,2202414,1.57,None
20,90000,95,1.78,1.82,115.6,8.65,133.73,143.36,133.74,0.55,21,23.02,21.02,3,115.59,2227545,1.59,None
20,90000,95,1.78,1.81,115.63,8.65,129.95,127.16,130.05,0.55,20.91,20.51,20.95,2,115.6,2214182,1.58,None
20,90000,95,1.78,1.78,115.64,8.65,131.63,134.14,131.71,0.56,20.58,20.51,20.64,3,115.62,2212225,1.57,None
20,90000,95,1.78,1.76,115.86,8.63,132.86,144.19,132.96,0.57,20.43,21.93,20.47,3,115.84,2210979,1.57,None
20,90000,95,1.78,1.83,115.53,8.66,131.38,135.86,131.48,0.55,21.08,22.6,21.12,2,115.51,2238296,1.6,None
20,90000,95,1.78,1.78,115.52,8.66,128.79,109.41,128.89,0.56,20.56,18.26,20.61,3,115.5,2191958,1.56,None
20,90000,95,1.78,1.86,115.26,8.68,129.73,126.9,129.83,0.54,21.38,21.11,21.42,3,115.24,2221202,1.59,None
30,90000,95,1.78,1.76,115.31,8.67,130.86,134.2,130.95,0.57,20.24,19.85,20.29,4,115.29,2209608,1.57,None
30,90000,95,2.67,2.69,113.19,8.83,138.88,138.72,138.93,0.37,30.47,29.72,30.47,5,113.18,2270767,1.68,None
30,90000,95,2.67,2.63,113.16,8.84,138.52,142.59,138.59,0.38,29.78,30.24,29.77,4,113.14,2253666,1.66,None
30,90000,95,2.67,2.66,113.19,8.83,137.12,131.67,137.18,0.38,30.11,28.88,30.11,4,113.18,2277308,1.68,None
30,90000,95,2.67,2.75,112.69,8.87,136,128.99,136.07,0.36,31.01,29.32,31,3,112.68,2285564,1.69,None
30,90000,95,2.67,2.77,113.08,8.84,139.34,140.39,139.4,0.36,31.27,31.89,31.27,4,113.06,2270446,1.68,None
30,90000,95,2.67,2.66,113.17,8.84,138.61,141.92,138.68,0.38,30.06,30.11,30.08,4,113.15,2262362,1.67,None
30,90000,95,2.67,2.66,113.16,8.84,135.69,127.91,135.76,0.38,30.04,28.69,30.07,4,113.15,2287416,1.69,None
30,90000,95,2.67,2.61,113.26,8.83,137.28,136.8,137.35,0.38,29.5,28.92,29.52,6,113.24,2261267,1.66,None
30,90000,95,2.67,2.64,113.25,8.83,138.61,142.7,138.67,0.38,29.92,31.45,29.92,4,113.24,2266627,1.67,None
40,90000,95,2.67,2.6,113.29,8.83,140.57,147.38,140.64,0.38,29.44,30.4,29.44,4,113.28,2260930,1.66,None
40,90000,95,3.56,3.5,111.48,8.97,152.19,160.24,152.25,0.29,38.98,40.3,38.96,5,111.46,2309060,1.76,None
40,90000,95,3.56,3.46,111.58,8.96,147.18,146.88,147.24,0.29,38.59,39.28,38.56,5,111.57,2289826,1.74,None
40,90000,95,3.56,3.48,111.72,8.95,146.51,144.43,146.56,0.29,38.91,39.02,38.89,4,111.7,2293048,1.74,None
40,90000,95,3.56,3.66,111.62,8.96,149.44,146.32,149.49,0.27,40.85,39.85,40.82,6,111.61,2296091,1.75,None
40,90000,95,3.56,3.58,111.75,8.95,151.18,157.45,151.23,0.28,39.97,41.73,39.93,5,111.74,2297337,1.75,None
40,90000,95,3.56,3.58,111.28,8.99,147.02,145.64,147.07,0.28,39.86,39.39,39.84,4,111.26,2311924,1.76,None
