CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
80,40000,95,6.88,6.93,121.17,8.25,456.85,454.11,454.12,0.14,83.95,84.2,83.65,19,121.11,2058780,2.13,5.5
80,40000,95,6.88,6.87,121.48,8.23,429.27,429.41,429.42,0.15,83.5,83.08,83.2,16,121.42,2055120,2.12,5.31
80,40000,95,6.88,6.84,121.18,8.25,375.05,381.82,381.82,0.15,82.91,82.34,82.62,13,121.13,2060850,2.11,5.43
80,40000,95,6.88,6.98,121.16,8.25,463.69,462,462,0.14,84.51,85.2,84.2,16,121.1,2058320,2.14,5.26
80,40000,95,6.88,6.82,121.17,8.25,348.74,359.65,359.65,0.15,82.62,82.11,82.32,12,121.1,2053830,2.1,5.59
80,40000,95,6.88,7.08,121.15,8.25,454.34,459.71,459.71,0.14,85.73,85.28,85.42,20,121.09,2064060,2.17,5.49
80,40000,95,6.88,6.71,120.89,8.27,340.48,348.12,348.12,0.15,81.12,81.6,80.84,13,120.83,2052300,2.08,5.14
80,40000,95,6.88,6.83,121.13,8.26,416.59,414.4,414.41,0.15,82.67,82.69,82.38,16,121.07,2051370,2.1,5.1
80,40000,95,6.88,6.95,120.94,8.27,435.92,435.56,435.56,0.14,84.04,84.34,83.74,15,120.89,2054430,2.13,5.17
80,40000,95,6.88,6.79,120.88,8.27,396.29,396.44,396.45,0.15,82.04,81.65,81.75,15,120.82,2055100,2.1,5.43
90,40000,95,7.74,7.6,120.97,8.27,690.31,699.98,699.98,0.13,91.92,91.58,91.42,22,120.91,2071460,2.28,5.75
90,40000,95,7.74,7.97,120.89,8.27,1446.32,1456.77,1456.77,0.13,96.39,96.13,95.86,42,120.83,2078930,2.37,5.72
90,40000,95,7.74,7.81,120.85,8.27,860.88,877.02,877.02,0.13,94.42,94.65,93.9,25,120.79,2077120,2.33,5.81
90,40000,95,7.74,7.73,121.06,8.26,1114.14,1108.89,1108.89,0.13,93.52,93.5,93.16,39,121.01,2075920,2.32,5.61
90,40000,95,7.74,7.87,120.72,8.28,1183.36,1186.27,1186.27,0.13,94.95,95.33,94.58,41,120.66,2073630,2.34,5.51
90,40000,95,7.74,7.91,120.98,8.27,1265.58,1277.1,1277.1,0.13,95.64,95.25,94.8,40,120.93,2074810,2.35,5.54
90,40000,95,7.74,7.56,121.04,8.26,837.22,831.29,831.29,0.13,91.46,91.64,90.97,36,120.98,2070080,2.27,5.64
90,40000,95,7.74,7.74,121.03,8.26,1098.75,1095.47,1095.48,0.13,93.68,93.21,92.86,36,120.97,2072190,2.31,5.58
90,40000,95,7.74,7.9,120.92,8.27,1256.94,1264.7,1264.7,0.13,95.52,95.31,95,37,120.86,2076660,2.35,5.29
90,40000,95,7.74,7.65,120.96,8.27,729.9,741.02,741.02,0.13,92.58,92.53,92.08,29,120.91,2068530,2.29,5.17
100,40000,95,8.1,8.02,120.88,8.27,2245.93,2239.71,2239.72,0.12,96.96,96.74,96.39,65,120.82,2074890,2.38,5.83
100,40000,95,8.1,8.11,121.03,8.26,2662.02,2673.82,2673.82,0.12,98.11,98.15,97.38,65,120.98,2080140,2.4,6.19
100,40000,95,8.1,8.13,120.74,8.28,1944.82,1971.44,1971.44,0.12,98.2,97.23,97,50,120.68,2077090,2.39,5.89
100,40000,95,8.1,8.12,121.16,8.25,2159.31,2189.09,2189.1,0.12,98.4,97.37,97.5,51,121.1,2079520,2.4,5.99
100,40000,95,8.1,8.07,120.9,8.27,2543.86,2546.34,2546.35,0.12,97.56,97.54,97.16,76,120.84,2076060,2.39,5.93
100,40000,95,8.1,7.98,120.79,8.28,1020.34,1045.19,1045.19,0.13,96.35,96.35,95.95,35,120.74,2073710,2.37,5.78
100,40000,95,8.1,8.17,120.88,8.27,2375.46,2406.12,2406.12,0.12,98.7,98.33,98.12,59,120.83,2081200,2.41,6.12
100,40000,95,8.1,8.11,120.78,8.28,3223.12,3220.73,3220.73,0.12,97.99,97.66,97.26,76,120.73,2081530,2.4,5.98
100,40000,95,8.1,8.13,120.73,8.28,2954.24,2964.1,2964.1,0.12,98.15,97.58,97.1,79,120.67,2077650,2.39,5.97
100,40000,95,8.1,7.91,120.77,8.28,1072.43,1088.02,1088.02,0.13,95.55,94.99,94.85,35,120.72,2070520,2.34,5.69
10,50000,75,0.86,0.84,122.11,8.19,118.46,130.03,130.06,1.19,10.24,8.94,10.29,3,122.06,1626480,0.76,1.65
10,50000,75,0.86,0.82,122.01,8.2,133.71,129.01,129.03,1.22,10,10.36,10.05,2,121.94,1643860,0.76,1.59
10,50000,75,0.86,0.91,122.01,8.2,112.19,130.02,130.04,1.1,11.12,9.68,11.17,2,121.95,1635740,0.78,1.4
10,50000,75,0.86,0.87,121.85,8.21,123.35,129.55,129.57,1.14,10.64,10.01,10.69,2,121.8,1642620,0.77,1.45
10,50000,75,0.86,0.88,121.91,8.2,160.65,132.09,132.12,1.13,10.75,12.84,10.8,2,121.86,1652940,0.77,1.54
10,50000,75,0.86,0.8,122.37,8.17,158.05,131.49,131.51,1.25,9.77,11.99,9.82,2,122.31,1585210,0.75,1.44
10,50000,75,0.86,0.86,121.82,8.21,99.06,128.74,128.78,1.16,10.48,7.94,10.53,2,121.76,1681050,0.77,1.41
10,50000,75,0.86,0.91,121.86,8.21,129.75,130.52,130.54,1.09,11.13,10.94,11.18,2,121.8,1664660,0.78,1.52
10,50000,75,0.86,0.9,121.8,8.21,104.59,127.98,128,1.12,10.92,8.82,10.97,2,121.74,1663530,0.78,1.39
10,50000,75,0.86,0.85,122.44,8.17,131.88,129.05,129.08,1.18,10.39,11.19,10.44,1,122.38,1632320,0.77,1.58
20,50000,75,1.72,1.74,122.07,8.19,124.52,137.59,137.6,0.57,21.18,19.97,21.19,3,122,1884490,0.97,2.2
20,50000,75,1.72,1.69,122.34,8.17,149.61,140.08,140.1,0.59,20.61,22.64,20.63,3,122.28,1814090,0.95,2.18
20,50000,75,1.72,1.66,122.01,8.2,138.76,138.31,138.33,0.6,20.27,20.05,20.29,3,121.95,1853720,0.95,1.93
20,50000,75,1.72,1.76,121.75,8.21,132.55,137.75,137.76,0.57,21.41,20.84,21.42,2,121.7,1887960,0.97,1.76
20,50000,75,1.72,1.73,121.91,8.2,151.42,139.95,139.96,0.58,21.05,22.29,21.06,4,121.86,1867060,0.96,2.2
20,50000,75,1.72,1.78,122.19,8.18,134.07,139.14,139.14,0.56,21.75,20.68,21.76,3,122.13,1894320,0.98,1.96
20,50000,75,1.72,1.73,122.07,8.19,131.03,137.84,137.85,0.58,21.08,20.41,21.09,2,122.01,1868250,0.97,1.91
20,50000,75,1.72,1.64,122.26,8.18,129.97,136.7,136.71,0.61,20.01,18.83,20.02,3,122.2,1884910,0.95,2.06
20,50000,75,1.72,1.65,122.25,8.18,152.66,139.54,139.55,0.61,20.17,22.16,20.19,3,122.19,1882300,0.95,1.94
20,50000,75,1.72,1.62,121.86,8.21,137.99,137.6,137.62,0.62,19.7,19.73,19.72,3,121.8,1864770,0.94,2
30,50000,75,2.58,2.53,121.89,8.2,147.19,149.73,149.74,0.4,30.8,30.6,30.77,3,121.83,1944420,1.15,2.59
30,50000,75,2.58,2.6,121.75,8.21,155.98,151.29,151.29,0.38,31.7,33.25,31.66,5,121.69,1947340,1.16,2.32
30,50000,75,2.58,2.71,121.78,8.21,155.75,152.52,152.53,0.37,32.94,33.6,32.9,4,121.72,1944420,1.18,2.4
30,50000,75,2.58,2.57,121.91,8.2,146.69,149.67,149.68,0.39,31.29,30.44,31.26,4,121.85,1927240,1.15,2.5
30,50000,75,2.58,2.64,121.66,8.22,153.24,150.97,150.98,0.38,32.12,32.41,32.08,4,121.6,1950500,1.17,2.41
30,50000,75,2.58,2.62,122,8.2,145.21,149.41,149.42,0.38,31.94,31.21,31.9,3,121.94,1942680,1.16,2.61
30,50000,75,2.58,2.53,121.85,8.21,148.43,149.35,149.36,0.4,30.77,30.42,30.74,4,121.79,1916850,1.14,2.52
30,50000,75,2.58,2.59,121.91,8.2,141.08,148.78,148.79,0.39,31.58,30.75,31.54,3,121.86,1953820,1.16,2.52
30,50000,75,2.58,2.48,121.94,8.2,156.11,150.63,150.64,0.4,30.22,29.88,30.19,7,121.88,1953380,1.14,2.38
30,50000,75,2.58,2.57,121.94,8.2,153.93,150.98,150.98,0.39,31.36,31.94,31.33,3,121.88,1949560,1.16,2.42
40,50000,75,3.44,3.38,122.14,8.19,159.93,162.38,162.39,0.3,41.28,41.63,41.2,5,122.08,1987140,1.34,2.95
40,50000,75,3.44,3.36,122.11,8.19,171.68,167.74,167.75,0.3,41.07,42.14,40.99,4,122.05,1974380,1.33,2.84
40,50000,75,3.44,3.45,121.56,8.23,168.9,167.45,167.45,0.29,41.88,42.27,41.79,6,121.5,1976440,1.35,3.08
40,50000,75,3.44,3.4,121.63,8.22,169.54,165.89,165.9,0.29,41.39,42.23,41.32,5,121.57,1993150,1.34,2.79
40,50000,75,3.44,3.34,121.76,8.21,163.15,163.81,163.82,0.3,40.71,40.64,40.63,6,121.7,1974190,1.32,2.8
40,50000,75,3.44,3.56,121.64,8.22,174.24,170.68,170.69,0.28,43.28,44.28,43.19,5,121.58,1982280,1.37,2.93
40,50000,75,3.44,3.33,121.5,8.23,160.95,162.58,162.59,0.3,40.42,39.77,40.35,5,121.45,1976620,1.32,2.96
40,50000,75,3.44,3.45,121.62,8.22,166.19,165.44,165.45,0.29,41.94,42.43,41.86,5,121.56,1978970,1.35,2.85
40,50000,75,3.44,3.44,121.55,8.23,166.46,165.76,165.76,0.29,41.86,41.54,41.78,5,121.49,1986570,1.35,3.25
40,50000,75,3.44,3.42,121.6,8.22,169.79,166.93,166.93,0.29,41.55,41.99,41.46,5,121.54,1979330,1.34,3.35
50,50000,75,4.3,4.19,121.65,8.22,196.74,190.44,190.44,0.24,50.99,51.62,50.87,7,121.59,1993310,1.51,3.58
50,50000,75,4.3,4.2,121.51,8.23,189.44,186.76,186.76,0.24,51.06,52.59,50.93,7,121.46,2006370,1.52,3.71
50,50000,75,4.3,4.24,121.5,8.23,175.28,181.12,181.12,0.24,51.52,50.93,51.38,7,121.44,2004040,1.52,3.8
50,50000,75,4.3,4.25,121.53,8.23,178.19,182.69,182.7,0.24,51.61,50.95,51.49,5,121.48,1991650,1.52,3.64
50,50000,75,4.3,4.31,121.53,8.23,209.4,199.13,199.13,0.23,52.36,52.68,52.23,11,121.47,2005640,1.54,3.48
50,50000,75,4.3,4.36,121.76,8.21,174.7,182.98,182.98,0.23,53.13,51.63,53,6,121.7,2013280,1.56,3.9
50,50000,75,4.3,4.42,121.41,8.24,187.42,189.76,189.76,0.23,53.68,54.15,53.54,8,121.35,1994700,1.56,3.87
50,50000,75,4.3,4.22,121.8,8.21,184.84,186.89,186.9,0.24,51.44,50.96,51.32,9,121.74,2003620,1.52,3.48
50,50000,75,4.3,4.28,121.65,8.22,182.01,185.45,185.46,0.23,52.11,51.9,51.98,7,121.6,2001180,1.53,3.47
50,50000,75,4.3,4.42,121.61,8.22,190.36,192.87,192.87,0.23,53.77,51.8,53.63,7,121.55,1995260,1.56,4.07
60,50000,75,5.16,5,121.28,8.25,200.77,207.61,207.61,0.2,60.66,59.4,60.49,7,121.22,2017750,1.69,4.29
60,50000,75,5.16,5.1,121.65,8.22,215.69,218.15,218.15,0.2,62.08,61.14,61.9,11,121.59,2008090,1.71,4.03
60,50000,75,5.16,5.15,121.6,8.22,219.59,220.69,220.7,0.19,62.58,61.96,62.4,8,121.54,2029640,1.73,4.2
60,50000,75,5.16,5.1,121.58,8.23,223.57,222.57,222.57,0.2,61.96,62.78,61.79,9,121.52,2011990,1.71,4.14
60,50000,75,5.16,5.11,121.62,8.22,205.08,211.62,211.62,0.2,62.15,61.1,61.97,7,121.57,2017840,1.72,4.1
60,50000,75,5.16,5.02,121.44,8.23,207.57,211.73,211.73,0.2,60.94,59.7,60.77,7,121.38,2020990,1.7,4.59
60,50000,75,5.16,5.12,121.46,8.23,215.43,216.5,216.5,0.2,62.14,62.64,61.96,7,121.4,2020880,1.72,4.35
60,50000,75,5.16,4.96,121.58,8.23,222.75,217.87,217.88,0.2,60.24,62.18,60.07,7,121.52,2018790,1.68,4.2
60,50000,75,5.16,5.25,121.49,8.23,218.75,222.39,222.4,0.19,63.74,63.01,63.56,6,121.43,2037320,1.76,4.26
60,50000,75,5.16,5.1,121.36,8.24,208.05,212.75,212.75,0.2,61.91,61.98,61.74,7,121.31,2018860,1.71,4.16
70,50000,75,6.02,5.77,121.06,8.26,264.79,264.91,264.91,0.17,69.83,68.81,69.62,10,121,2031870,1.86,4.93
70,50000,75,6.02,6.04,121.19,8.25,292.96,291.13,291.14,0.17,73.18,73.48,72.81,12,121.13,2038270,1.92,4.77
70,50000,75,6.02,6.05,121.31,8.24,299.74,298.99,298.99,0.17,73.35,72.36,72.99,13,121.25,2045680,1.93,4.91
70,50000,75,6.02,5.87,121.48,8.23,265.39,267.32,267.33,0.17,71.31,71.63,71.08,10,121.43,2031080,1.89,4.28
70,50000,75,6.02,6.04,121.24,8.25,271.22,275.09,275.1,0.17,73.27,73.18,73.03,11,121.19,2037240,1.93,4.62
70,50000,75,6.02,5.97,121.24,8.25,285.89,284.3,284.31,0.17,72.36,73.25,72.13,18,121.19,2033920,1.91,4.82
70,50000,75,6.02,6.07,121.27,8.25,285.75,286.88,286.89,0.16,73.63,74.54,73.39,11,121.22,2038720,1.93,4.51
70,50000,75,6.02,6.05,121.24,8.25,268.07,273.66,273.66,0.17,73.39,72.84,73.14,13,121.18,2040980,1.93,4.84
70,50000,75,6.02,6.22,121.05,8.26,331.77,325.05,325.05,0.16,75.31,76.2,75.06,15,120.99,2036350,1.96,4.66
70,50000,75,6.02,5.97,121.38,8.24,283.82,283.4,283.41,0.17,72.4,72.15,72.17,10,121.32,2041140,1.91,4.79
80,50000,75,6.88,6.73,121.2,8.25,390.68,390.42,390.42,0.15,81.55,81.5,81.26,16,121.14,2049200,2.08,5.18
80,50000,75,6.88,7,120.94,8.27,437.27,440.29,440.29,0.14,84.7,84.65,84.39,18,120.88,2057490,2.14,5.72
80,50000,75,6.88,6.7,121.16,8.25,334.91,345.27,345.27,0.15,81.16,80.02,80.88,12,121.11,2053710,2.08,5.29
80,50000,75,6.88,6.74,121.1,8.26,398.24,396.29,396.3,0.15,81.64,81.14,81.35,14,121.04,2049640,2.08,5.24
80,50000,75,6.88,7.03,121.04,8.26,430,435.43,435.43,0.14,85.05,85.56,84.6,21,120.99,2057920,2.15,5.17
80,50000,75,6.88,6.96,121.01,8.26,478.65,473.3,473.3,0.14,84.23,83.93,83.79,22,120.96,2056370,2.13,5.16
80,50000,75,6.88,6.81,121.13,8.26,367.83,375.41,375.42,0.15,82.49,82.7,82.07,13,121.08,2054340,2.1,5.33
80,50000,75,6.88,6.92,121.17,8.25,422.83,425.68,425.69,0.14,83.79,83.54,83.36,18,121.11,2057840,2.13,5.36
80,50000,75,6.88,6.85,121.27,8.25,360.53,370.7,370.71,0.15,83.01,82.74,82.59,14,121.22,2054520,2.11,5.5
80,50000,75,6.88,6.84,121.14,8.26,411.69,412.21,412.21,0.15,82.9,81.49,82.6,18,121.08,2056730,2.11,5.08
90,50000,75,7.74,7.88,120.81,8.28,1148.76,1157.42,1157.42,0.13,95.18,94.98,94.66,38,120.75,2074100,2.34,6.06
90,50000,75,7.74,7.8,121.17,8.25,1041.82,1046.96,1046.96,0.13,94.45,94.08,93.63,48,121.11,2075600,2.33,5.76
90,50000,75,7.74,7.96,120.84,8.28,1068.85,1090.06,1090.06,0.13,96.19,96.62,95.82,34,120.79,2078910,2.37,5.97
90,50000,75,7.74,7.83,121.13,8.26,1178.73,1183.07,1183.07,0.13,94.89,94.13,94.37,30,121.08,2074090,2.34,5.7
90,50000,75,7.74,7.8,121.16,8.25,1075.81,1080.21,1080.21,0.13,94.5,94.55,94.15,29,121.1,2073700,2.33,5.79
90,50000,75,7.74,7.72,121.04,8.26,958.73,960.59,960.6,0.13,93.39,93.66,93.03,30,120.99,2075810,2.32,5.85
90,50000,75,7.74,7.74,120.76,8.28,914.52,918.29,918.29,0.13,93.47,93.48,92.96,26,120.71,2071090,2.31,5.97
90,50000,75,7.74,7.84,120.9,8.27,1016.29,1029.32,1029.32,0.13,94.81,94.64,94.44,42,120.85,2076750,2.34,5.92
90,50000,75,7.74,7.77,121.05,8.26,1118.72,1117.06,1117.06,0.13,94.07,93.93,93.25,39,120.99,2075890,2.32,5.75
90,50000,75,7.74,7.7,121.05,8.26,1002.4,999.91,999.91,0.13,93.14,93.09,92.79,34,120.99,2073120,2.31,5.67
100,50000,75,8.1,8.05,120.94,8.27,1857.09,1872.16,1872.17,0.12,97.36,96.75,96.63,53,120.89,2076760,2.38,5.98
100,50000,75,8.1,7.99,120.93,8.27,1294.73,1313.14,1313.14,0.13,96.62,96.33,95.9,35,120.88,2073660,2.37,5.84
100,50000,75,8.1,8.08,120.89,8.27,1741.55,1763.16,1763.17,0.12,97.72,97.55,96.83,50,120.84,2078220,2.39,5.8
100,50000,75,8.1,8.03,120.87,8.27,1489.77,1509.65,1509.65,0.12,97.04,95.91,95.68,56,120.82,2074350,2.36,5.89
100,50000,75,8.1,8.26,120.83,8.28,2023.78,2080.39,2080.4,0.12,99.79,98.83,98.55,53,120.78,2081410,2.42,6.11
100,50000,75,8.1,8.15,120.98,8.27,2685.14,2705.75,2705.75,0.12,98.58,98.51,98,66,120.93,2081340,2.41,5.78
100,50000,75,8.1,8.04,121.08,8.26,1544.54,1567.31,1567.31,0.12,97.39,97.12,96.82,42,121.03,2076600,2.38,6.01
100,50000,75,8.1,7.86,120.85,8.28,975.3,990.29,990.3,0.13,95,94.51,94.3,28,120.79,2074850,2.34,6.07
100,50000,75,8.1,8.16,120.86,8.27,1863.22,1897.14,1897.14,0.12,98.56,97.9,97.83,39,120.81,2081190,2.41,5.99
100,50000,75,8.1,8.06,120.9,8.27,2439.82,2440.34,2440.35,0.12,97.47,97.29,96.58,66,120.85,2079060,2.38,5.91
10,50000,80,0.86,0.86,122.4,8.17,125.1,129.81,129.84,1.15,10.57,10.61,10.62,2,122.34,1651980,0.77,1.78
10,50000,80,0.86,0.87,121.78,8.21,113.06,128.4,128.42,1.15,10.55,9.41,10.61,2,121.72,1659830,0.77,1.59
10,50000,80,0.86,0.89,121.23,8.25,124.49,128.29,128.31,1.12,10.77,10.68,10.82,2,121.17,1647360,0.77,1.77
10,50000,80,0.86,0.9,122.26,8.18,121.74,130.18,130.2,1.11,10.98,10.1,11.04,2,122.21,1664910,0.78,1.57
10,50000,80,0.86,0.84,122.12,8.19,131.62,129.66,129.69,1.19,10.28,10.68,10.33,2,122.06,1634460,0.76,1.54
10,50000,80,0.86,0.78,122.33,8.17,170.94,131.37,131.4,1.28,9.58,12.33,9.64,2,122.27,1608190,0.75,1.69
10,50000,80,0.86,0.87,121.85,8.21,124.14,128.66,128.69,1.15,10.56,10.37,10.61,2,121.79,1631620,0.77,1.5
10,50000,80,0.86,0.88,121.76,8.21,125.66,129.57,129.59,1.14,10.67,9.88,10.73,2,121.7,1660350,0.77,1.64
10,50000,80,0.86,0.85,121.37,8.24,142.32,131.12,131.14,1.17,10.34,11.34,10.39,2,121.31,1657860,0.77,1.55
10,50000,80,0.86,0.86,122.5,8.16,122.04,129.42,129.45,1.16,10.51,10.48,10.57,1,122.43,1622040,0.77,1.6
20,50000,80,1.72,1.65,121.78,8.21,132.13,136.68,136.69,0.61,20.07,19.05,20.09,3,121.73,1865410,0.95,2.22
20,50000,80,1.72,1.7,121.84,8.21,130.34,137.63,137.64,0.59,20.75,18.97,20.76,3,121.78,1877460,0.96,2.28
20,50000,80,1.72,1.76,122.07,8.19,148.69,140.85,140.86,0.57,21.5,22.51,21.51,3,122.02,1854550,0.97,2.24
20,50000,80,1.72,1.63,121.65,8.22,136.89,137.53,137.54,0.62,19.77,19.07,19.79,3,121.59,1857020,0.94,2.02
20,50000,80,1.72,1.8,122.01,8.2,147.81,140.32,140.33,0.55,21.98,22.19,21.98,4,121.95,1837380,0.97,2.17
20,50000,80,1.72,1.85,122,8.2,135.56,138.8,138.81,0.54,22.59,23.3,22.59,2,121.93,1895810,1,2.16
20,50000,80,1.72,1.73,121.83,8.21,134.7,138.03,138.05,0.58,21.08,20.9,21.09,3,121.77,1874580,0.97,1.97
20,50000,80,1.72,1.7,122.08,8.19,155.02,140.89,140.91,0.59,20.79,22.59,20.81,4,122.03,1854660,0.96,2.36
20,50000,80,1.72,1.79,121.74,8.21,148.18,140.95,140.97,0.56,21.79,22.99,21.8,3,121.69,1858500,0.97,2.1
20,50000,80,1.72,1.81,121.97,8.2,157.71,142.09,142.1,0.55,22.04,24.71,22.04,3,121.91,1865090,0.98,2.37
30,50000,80,2.58,2.6,121.99,8.2,151.09,151.5,151.51,0.38,31.72,31.72,31.68,5,121.93,1926790,1.16,2.93
30,50000,80,2.58,2.64,121.71,8.22,146.36,149.7,149.71,0.38,32.15,31.66,32.11,3,121.65,1936360,1.17,2.76
30,50000,80,2.58,2.73,121.46,8.23,147.44,151.78,151.79,0.37,33.16,32.01,33.12,4,121.41,1947640,1.19,2.95
30,50000,80,2.58,2.38,121.69,8.22,134.92,144.25,144.26,0.42,29,27.05,28.98,4,121.63,1935170,1.11,2.57
30,50000,80,2.58,2.52,121.47,8.23,144.95,148.07,148.08,0.4,30.57,30.69,30.54,3,121.41,1940510,1.14,2.63
30,50000,80,2.58,2.59,121.63,8.22,135.71,146.75,146.76,0.39,31.46,29.44,31.43,4,121.57,1941580,1.16,2.61
30,50000,80,2.58,2.5,122.02,8.2,150.82,151.09,151.1,0.4,30.52,28.94,30.49,5,121.96,1926410,1.14,2.74
30,50000,80,2.58,2.52,121.96,8.2,153.16,150.51,150.52,0.4,30.71,30.83,30.68,4,121.89,1932060,1.14,2.61
30,50000,80,2.58,2.52,121.81,8.21,145.94,147.98,147.99,0.4,30.72,31.32,30.69,3,121.75,1933940,1.14,2.54
30,50000,80,2.58,2.53,121.06,8.26,131.1,143.66,143.67,0.39,30.67,28.87,30.64,3,121.01,1916560,1.14,2.58
40,50000,80,3.44,3.36,121.87,8.21,153.06,161.18,161.18,0.3,40.91,39.22,40.83,4,121.81,1981970,1.33,3.08
40,50000,80,3.44,3.47,121.38,8.24,161.11,164.35,164.36,0.29,42.08,41.91,42,4,121.32,1973490,1.35,3.23
40,50000,80,3.44,3.37,121.36,8.24,165.76,164.75,164.76,0.3,40.94,40.68,40.86,5,121.3,1991400,1.33,2.9
40,50000,80,3.44,3.47,121.57,8.23,164.71,166.3,166.31,0.29,42.22,42.14,42.14,6,121.51,1969620,1.35,3.39
40,50000,80,3.44,3.53,121.48,8.23,161.64,164.66,164.66,0.28,42.84,43.68,42.76,6,121.42,1960050,1.36,3.59
40,50000,80,3.44,3.41,121.78,8.21,181.3,171.13,171.14,0.29,41.46,43.09,41.38,9,121.72,1974580,1.34,3.18
40,50000,80,3.44,3.52,121.5,8.23,165.52,166.27,166.28,0.28,42.79,43.36,42.7,4,121.44,1974810,1.36,3.23
40,50000,80,3.44,3.27,121.59,8.22,157.69,159.69,159.7,0.31,39.78,39.57,39.71,5,121.54,1986690,1.31,3.09
40,50000,80,3.44,3.56,121.85,8.21,169.63,169.92,169.92,0.28,43.36,42.57,43.27,7,121.79,1993180,1.38,3.43
40,50000,80,3.44,3.38,122.02,8.2,165.65,166.55,166.55,0.3,41.28,40.93,41.21,7,121.96,1973230,1.33,3.49
50,50000,80,4.3,4.29,121.42,8.24,188.59,187.74,187.75,0.23,52.03,53.04,51.9,6,121.37,1998410,1.53,4.3
50,50000,80,4.3,4.34,121.91,8.2,178.45,185.31,185.31,0.23,52.85,51.66,52.71,5,121.85,2008370,1.55,3.79
50,50000,80,4.3,4.32,121.56,8.23,201.79,194.96,194.96,0.23,52.55,54.73,52.42,6,121.5,2007810,1.54,3.93
50,50000,80,4.3,4.33,121.65,8.22,180.06,184.64,184.65,0.23,52.7,52.68,52.56,4,121.6,1991690,1.54,3.98
50,50000,80,4.3,4.27,121.32,8.24,179.86,184.02,184.02,0.23,51.78,50.46,51.65,6,121.26,2006800,1.53,3.72
50,50000,80,4.3,4.32,121.66,8.22,183.33,186.71,186.72,0.23,52.5,50.96,52.37,6,121.6,1996630,1.54,3.58
50,50000,80,4.3,4.35,121.52,8.23,188.18,188.19,188.2,0.23,52.88,53.25,52.74,5,121.46,1996610,1.54,3.8
50,50000,80,4.3,4.2,121.52,8.23,191.63,187.97,187.97,0.24,51.02,51.88,50.9,6,121.46,1997960,1.51,3.6
50,50000,80,4.3,4.36,121.62,8.22,193.38,191.53,191.53,0.23,52.97,52.76,52.84,9,121.56,2009380,1.55,3.96
50,50000,80,4.3,4.28,121.05,8.26,188.57,188.07,188.08,0.23,51.81,52,51.68,6,121,1992810,1.52,3.89
60,50000,80,5.16,5.19,121.21,8.25,228.61,227.73,227.73,0.19,62.95,62.54,62.76,9,121.15,2018510,1.73,4.38
60,50000,80,5.16,5.37,121.44,8.23,227.33,229.58,229.59,0.19,65.15,64.99,64.96,7,121.39,2023410,1.77,4.17
60,50000,80,5.16,5.16,121.54,8.23,236.52,231.02,231.03,0.19,62.75,63.19,62.57,8,121.48,2015730,1.73,4.43
60,50000,80,5.16,5.26,121.22,8.25,218.92,222.4,222.41,0.19,63.74,63.27,63.55,8,121.16,2026290,1.75,4.49
60,50000,80,5.16,5.2,121.04,8.26,228.69,227.86,227.87,0.19,62.92,62.27,62.74,12,120.98,2029860,1.74,4.08
60,50000,80,5.16,5.06,121.4,8.24,200.75,208.55,208.56,0.2,61.47,60.44,61.3,8,121.34,2016690,1.71,4.39
60,50000,80,5.16,5.07,121.07,8.26,210.22,212.9,212.9,0.2,61.42,61.06,61.25,9,121.01,2022950,1.71,4.26
60,50000,80,5.16,5.14,121.49,8.23,214.66,217.68,217.69,0.19,62.46,62.76,62.28,8,121.43,2021750,1.73,4.27
60,50000,80,5.16,5.27,121.43,8.24,221.4,224.57,224.57,0.19,63.99,63.32,63.8,8,121.37,2010780,1.75,4.57
60,50000,80,5.16,5.17,121.34,8.24,224.56,224.97,224.98,0.19,62.67,62.07,62.49,9,121.29,2025450,1.73,4.51
70,50000,80,6.02,6.02,121.6,8.22,295.63,293.88,293.88,0.17,73.14,72.93,72.9,11,121.54,2044200,1.93,5.06
70,50000,80,6.02,6.07,121.12,8.26,257.3,266.61,266.61,0.16,73.52,72.94,73.28,8,121.07,2039680,1.93,4.9
70,50000,80,6.02,6,121.03,8.26,269.84,273.46,273.46,0.17,72.64,72.26,72.4,10,120.97,2030530,1.91,4.79
70,50000,80,6.02,5.9,121.07,8.26,326,309.7,309.71,0.17,71.47,73.58,71.24,13,121.02,2037300,1.89,4.86
70,50000,80,6.02,6.03,121.32,8.24,272.27,275.73,275.73,0.17,73.14,73.71,72.9,9,121.27,2041260,1.93,4.82
70,50000,80,6.02,6.06,121.29,8.24,276.72,279.88,279.88,0.16,73.52,73.88,73.28,11,121.23,2033580,1.93,4.89
70,50000,80,6.02,6.04,121.27,8.25,306.51,300.5,300.51,0.17,73.22,74.03,72.99,12,121.21,2033230,1.92,5.04
70,50000,80,6.02,5.89,121.2,8.25,261.31,264.57,264.58,0.17,71.39,70.84,71.16,10,121.14,2031830,1.89,4.82
